Timestamp, Sensor,QuatI,QuatJ,QuatK,QuatSum
55.06,5,-0.1910652149219833,0.8025871288280166,0.2242683399219834,-0.5187019336719835
55.086,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.087,1,0.15474969930262353,-0.8212024491348766,0.41208379679112633,-0.36313360147862644
55.087,2,0.3133206628758228,-0.9084810949366773,-0.06771519412582282,0.26815464725082283
55.09,3,0.1598238335501779,-0.918057025824822,-0.143771587456428,0.333102642143928
55.091,4,0.0769567440639069,-0.917916302811093,-0.087821001876407,0.3792028378139069
55.091,5,-0.1785080415049131,0.8046462553700868,0.2149460297861632,-0.5239059907236633
55.12,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.121,1,0.1406527033947018,-0.8251676091052982,0.409640265355298,-0.3626431950427981
55.121,2,0.3027216787908779,-0.911084473552872,-0.063952147540878,0.2723872061346281
55.121,3,0.14757397751427168,-0.9202360810794782,-0.13310864548302176,0.33714917282677165
55.122,4,0.0575401560454972,-0.9225013478607528,-0.0445396677642473,0.3790733591704973
55.122,5,0.1306906285790437,-0.8240212854834563,-0.1513205113915438,0.5301046910790439
55.156,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.156,1,0.1349444228793844,-0.8273968857143656,0.4047284286831154,-0.3652386825893655
55.157,2,0.2998810424804951,-0.9127044067382548,-0.0594025268554952,0.2711334838867452
55.159,3,0.1413606049668957,-0.9223600981581044,-0.1221955659043958,0.3381379487168958
55.16,4,0.03735466544055701,-0.9254749244031929,-0.0025035912218071004,0.37695427481555716
55.16,5,0.0862715103447274,-0.8379838607490224,-0.0858442642509775,0.5319502212822276
55.185,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.185,1,0.1293766432918269,-0.8260676926456731,0.400408512958173,-0.3748958176456731
55.185,2,0.2984014996483177,-0.9142449847266824,-0.0528570660545678,0.2689215191795678
55.194,3,0.1398845633418237,-0.9242023507206762,-0.1111980399043238,0.3375163992793238
55.194,4,0.0336150749184857,-0.9267731086752642,0.016189612581514,0.3737640006997358
55.194,5,0.0735152356160006,-0.8417679675089993,-0.0624068371785007,0.5311568371785007
55.221,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.221,1,0.1292878841763343,-0.8234709048861657,0.3984220767611655,-0.3826750064486656
55.221,2,0.3013009216237443,-0.9152518127512558,-0.0400704528737443,0.2644356872487444
55.259,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.259,1,0.1293441816816967,-0.8199356034745533,0.3974502519120531,-0.3911636308183032
55.259,2,0.3014554320069154,-0.9166842164305846,-0.0308865843506655,0.2605008421631654
55.325,3,0.1404711086029603,-0.9331983249907896,-0.0533129054779605,0.3264452296967104
55.325,4,0.0257547832807633,-0.9315816425004866,0.0659810565629864,0.3565653301557634
55.325,5,0.0258540548978744,-0.8545780740083755,0.0416508279146253,0.5170039572416245
55.356,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.356,1,0.13899831800810084,-0.8108918187106492,0.38871164292939897,-0.41477365464814914
55.356,2,0.30669447688044227,-0.9199290582758077,0.0028758356195576003,0.24425551203669232
55.36,3,0.14125418767953782,-0.9346735466954621,-0.04353690252328791,0.32332205877328796
55.36,4,0.0289091703771864,-0.9333100679040636,0.0786347749353133,0.3491606352209366
55.361,5,0.0211669929762206,-0.8561523429612793,0.0561035148362792,0.5132324226637208
55.391,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.391,1,0.1388070655581839,-0.8083975242855661,0.3870718406918159,-0.421190493035566
55.391,2,0.3063806036992039,-0.920914318175796,0.0088659783320459,0.240767810730454
55.392,3,0.1401562702767004,-0.9361376750357996,-0.0334057819954505,0.3207592976204505
55.392,4,0.0287700161589115,-0.9338154330598384,0.0871357455598382,0.3457866177214116
55.392,5,0.0138134972381482,-0.8567309363556016,0.0720629676056015,0.5105175988006484
55.42,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.421,1,0.13774566024115123,-0.8070785585088489,0.38624115616509863,-0.42481537491509874
55.421,2,0.30344056872650477,-0.9224505445547453,0.016505720335995105,0.23819398669525474
55.424,3,0.1374336958693936,-0.9370902299118564,-0.0264107466506437,0.3198067427443937
55.425,4,0.0258634870281708,-0.9340974504718292,0.094070595003079,0.3434294049969209
55.425,5,0.0011434102367959,-0.856278464763204,0.0894327616382039,0.508711769611796
55.456,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.457,1,0.1363968274825235,-0.8061690904862264,0.3874679186112263,-0.4258590318924764
55.457,2,0.2999556597670367,-0.9234330121079632,0.019746488670463,0.2385542925795368
55.459,3,0.1316022471357453,-0.9376116200517546,-0.0238141611982454,0.3209333018232455
55.459,4,0.020900531065617,-0.9337503478406328,0.0945779845593827,0.3445699646593672
55.459,5,-0.0056530633023061,-0.8551403679898061,0.091895739083556,0.510155042166444
55.489,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.489,1,0.1320923338699459,-0.8054687012863041,0.3911010255050539,-0.425219677848804
55.489,2,0.295970861270667,-0.924060877010583,0.0195808965418329,0.241100255801917
55.493,3,0.12872491496859143,-0.9373151240939086,-0.02490411418734151,0.32287774699984156
55.493,4,0.017453112512004605,-0.9330473757692453,0.09155567655049521,0.34747020235575476
55.493,5,-0.0093678730499552,-0.8540334003937052,0.0909718769562051,0.512116501950045
55.522,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.523,1,0.1312774529425907,-0.8051239142449094,0.3933807501824092,-0.4240203986199093
55.523,2,0.2951649620364988,-0.9243784949947512,0.018372635619751,0.2409657432864989
55.524,3,0.1267472950546113,-0.9374006541641386,-0.0257951466171114,0.3233415333358614
55.525,4,0.014728896658517402,-0.9330250095914825,0.08744395490398241,0.34871327165851757
55.525,5,-0.0124300998115621,-0.8539217990303121,0.0896395724678119,0.5124722439384379
55.556,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.556,1,0.1334142724225049,-0.8042077978899952,0.3955163916399949,-0.4231042822649951
55.556,2,0.2949003863934385,-0.9248872112628116,0.0180268597003114,0.2393583942059385
55.56,3,0.1258327680745588,-0.9381320756754412,-0.0257961469808089,0.3215725141683089
55.56,4,0.0139297272412149,-0.933213827446285,0.0853134368212848,0.3487685944287151
55.56,5,-0.0145777802494628,-0.8546046357182128,0.0866602997807127,0.5117894072505373
55.589,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.589,1,0.1363151662403605,-0.8027717478221396,0.3989631540721393,-0.4216682321971394
55.589,2,0.29424297861548887,-0.9253615135720111,0.020271181540760904,0.23815167002173893
55.59,3,0.12444179987164102,-0.9386075165346089,-0.024954495184141102,0.32079189752789117
55.59,4,0.0133467383563479,-0.933613710862402,0.0856522850811518,0.3476362891375982
55.59,5,-0.0151204242016589,-0.8549641742016589,0.0858601702954088,0.5113077984545911
55.623,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.623,1,0.1383693039895406,-0.8011448561667095,0.4013035475729593,-0.4218723952292094
55.623,2,0.29457452857923005,-0.9253961745457701,0.022075862045769903,0.23744562232923003
55.625,3,0.1243046738390188,-0.9388056777234812,-0.0238408066515189,0.3203495957140189
55.625,4,0.013898654549239801,-0.9338552517007601,0.08662624779450992,0.34672336158049005
55.625,5,-0.0157750683296558,-0.8551915722359057,0.0870030956734056,0.5107141894828443
55.656,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.656,1,0.14145076363577394,-0.7991620293329762,0.401640056676726,-0.42428409964547603
55.656,2,0.2966127566885469,-0.925189001123953,0.025774938623952894,0.23533345981354695
55.66,3,0.1268160520108647,-0.9393460573641352,-0.0199434934171148,0.3180391965421148
55.66,4,0.016341570587725802,-0.9343420231622741,0.08918821456852401,0.34464967605647595
55.66,5,-0.0136925441918896,-0.8560387355981396,0.0920616848168894,0.5084632175268604
55.688,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.688,1,0.1455936421314114,-0.7971553813060887,0.4021358500560885,-0.4261837016185886
55.688,2,0.29878704687840074,-0.9252119765590993,0.029154847652849102,0.23207562109715082
55.689,3,0.1283493200278391,-0.9398269495034108,-0.0172653356528392,0.3161544958090892
55.689,4,0.0183268188752764,-0.9349812865934736,0.0929402709684733,0.3418131470002765
55.689,5,-0.013558860689385,-0.8566985091268848,0.0958952864706348,0.5066437760293652
55.723,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.723,1,0.1485196313118873,-0.7955721655631127,0.4046419897818625,-0.4257601538443626
55.723,2,0.30142935282500577,-0.9245838307687443,0.029014983112494005,0.23117788798125583
55.734,3,0.1304922194187719,-0.939881315737478,-0.017088899106272,0.315123567075022
55.734,4,0.0212698770697331,-0.9353951619927668,0.0928048299615167,0.3405447794134832
55.734,5,-0.0125176723737401,-0.85718319971749,0.0961968715924899,0.50579287450126
55.757,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.757,1,0.15127463578484382,-0.7944040751526563,0.40713600874640604,-0.42459206343390615
55.757,2,0.30338497206936754,-0.9243371958993825,0.028585242774382305,0.22965450331936763
55.761,3,0.13340213493968664,-0.9402672986540633,-0.018533970877186702,0.3126623888459368
55.761,4,0.02331140556339,-0.93603918037411,0.0910684772491098,0.3391073040008902
55.761,5,-0.0105585386662297,-0.8586420347599797,0.0939325621037295,0.5037847230525203
55.788,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.788,1,0.15836227492712812,-0.7927485649166219,0.40773879929162166,-0.42452346726037177
55.788,2,0.3070961364598288,-0.9244712463526712,0.029268609633921,0.2240272888035788
55.789,3,0.13605392018484222,-0.9412165876276577,-0.018133998309842404,0.30866134205984236
55.789,4,0.028164670084909502,-0.9375335721025905,0.09158630647759021,0.33443908414740964
55.789,5,-0.0084048416356698,-0.8599673416356698,0.0943423416356697,0.5014828536768303
55.832,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.832,1,0.16427633858817492,-0.7905576457868252,0.40951516531807497,-0.4246518840680751
55.832,2,0.3105501504514829,-0.9239469198610172,0.030880513611017,0.2211946817014829
55.832,3,0.13953960230476622,-0.9416981906639837,-0.017164114023516305,0.30567729761726636
55.833,4,0.0393077807971913,-0.9390247387340586,0.0974720043590584,0.3273937182971915
55.833,5,-0.0030297614285699,-0.8619164801785698,0.0946435309598197,0.4981299065401802
55.856,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.857,1,0.169144817026714,-0.7881305735982861,0.4131916087545358,-0.423689655629536
55.857,2,0.3145802993905892,-0.9230295638906608,0.0318552474844107,0.2191823501718392
55.86,3,0.1451857782758833,-0.9417893193803668,-0.0167067743696334,0.3027785517133834
55.861,4,0.0442353108260714,-0.9395903727676786,0.0991362712051784,0.3246308186385715
55.861,5,0.0018919119459755,-0.8635866036790243,0.0942994943040242,0.4953001150709757
55.888,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.888,1,0.1745799378084705,-0.7842823668790295,0.4163624450040293,-0.4255177184415294
55.889,2,0.3195513073142477,-0.9220258411232524,0.0363446887795022,0.2154863659079977
55.89,3,0.1494675170964621,-0.942085217278538,-0.0135422241277122,0.2999191772527121
55.89,4,0.0484938860521926,-0.9400925397290574,0.1023239850415572,0.3215651751146927
55.891,5,0.0062574921502384,-0.8644700469122615,0.0976243437872614,0.4930738984002385
55.929,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.929,1,0.17750037705576874,-0.7820943495067313,0.41698204481923107,-0.42772423231923123
55.929,2,0.3220677162130991,-0.921462557224401,0.0403590415994008,0.2134251380880991
55.931,3,0.152943519194537,-0.942210289399213,-0.0101212535695371,0.2979020152882871
55.931,4,0.05520468902665631,-0.9404618148795937,0.10885781097334342,0.31722861480790643
55.932,5,0.0095620719874915,-0.8650106819187584,0.1004843147312583,0.4914956657374916
55.957,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.957,1,0.1811438130523152,-0.7804040385101848,0.4152917338226846,-0.4309167338226847
55.957,2,0.32326506939367805,-0.9211807313875721,0.04056549701257191,0.21279143658117802
55.96,3,0.1545354184078703,-0.9420832339358796,-0.0101872738766204,0.2974797543453705
55.961,4,0.055925086031538,-0.940412804593462,0.1094801874059618,0.3170334844690381
55.961,5,0.0105825675113841,-0.8650277840511158,0.1003183113948657,0.4914785636051342
55.988,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
55.988,1,0.1817069616610798,-0.7794746789639202,0.41515583130767,-0.4324898156826701
55.988,2,0.3233601514438136,-0.9210246141811864,0.0402873094936862,0.2133747998813136
55.989,3,0.1549533975038014,-0.9419093954649485,-0.0112156045350515,0.2977756631288016
55.989,4,0.0548462130475744,-0.9402709744524256,0.1076293728899254,0.3182739474225746
55.99,5,0.0103400937788354,-0.8648430116899144,0.1001335390336643,0.4918464414350856
56.023,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.024,1,0.1806988792427104,-0.7797503395072897,0.4155535621635395,-0.4320330543510396
56.024,2,0.3232891189780664,-0.9210956466469336,0.0399310958656834,0.2132427322593165
56.028,3,0.154675454145566,-0.9419431981981838,-0.0114869775830662,0.2978028955518162
56.028,4,0.0534547085668652,-0.9401976351831348,0.1063963656518846,0.3191407437231153
56.028,5,0.0100666712011457,-0.8648112584863542,0.099979715517604,0.4919392297948959
56.054,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.055,1,0.1792266030699434,-0.7797577719300567,0.4162323813050564,-0.4319794516175566
56.055,2,0.3232911884854729,-0.9210935771395272,0.039623850577027,0.2133058369229729
56.059,3,0.1544560381870496,-0.9418574383754504,-0.0113285967807998,0.2981938311557997
56.059,4,0.0540773528457321,-0.9401243073105178,0.1072385651230176,0.3189699309707323
56.059,5,0.0101975909844264,-0.8646803387030735,0.1001539715155733,0.4921311847344265
56.087,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.087,1,0.17805066273024323,-0.7799571497697568,0.41704211070725655,-0.43132433726975666
56.087,2,0.323417117043975,-0.920784543112275,0.0394979220185248,0.2144693631377251
56.091,3,0.1547459996455339,-0.9416285120732162,-0.0122899449580339,0.2987279332392839
56.091,4,0.055756326169304204,-0.9400322480494457,0.10781789258069562,0.31875681445055437
56.091,5,0.010030715075929,-0.864481003674071,0.0997104958615708,0.4925746603884292
56.129,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.129,1,0.176759090376117,-0.780394229936383,0.4182116127488828,-0.4299303627488829
56.129,2,0.32320375480649155,-0.9206316944122586,0.038307475662258304,0.21565980949399152
56.129,3,0.15450980214434212,-0.9413764283244078,-0.013518591206842304,0.29959036855059235
56.129,4,0.055067516019214,-0.939683460543286,0.1067366831995358,0.3202652699254641
56.13,5,0.0091237302333391,-0.8641672853916607,0.0979319338291606,0.4934987302333393
56.155,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.155,1,0.1762642692828633,-0.7809500861858867,0.4193778205608864,-0.4279837775921365
56.155,2,0.3237281741533605,-0.9202293453778894,0.03747788053413929,0.21673354524711055
56.159,3,0.1548319116625488,-0.941054318806201,-0.015488649943799,0.300339724162549
56.159,4,0.0552434256164149,-0.939507550946085,0.1058283517273348,0.3210515310851651
56.159,5,0.0093045887233851,-0.8641695323703648,0.0960420909641146,0.4938626941921353
56.188,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.188,1,0.176104824024095,-0.7813536720696551,0.4202086525384049,-0.426495273632155
56.188,2,0.3242992848301513,-0.9199023753260986,0.0365405589198485,0.2174267262364014
56.192,3,0.1549710122282527,-0.9408541830842472,-0.0164212075407528,0.3008450356657529
56.192,4,0.057367181854707586,-0.9391538142390422,0.10803809158279207,0.32097802169845774
56.193,5,0.009738360548904501,-0.8641019714823454,0.09499796757609522,0.49417439570515476
56.231,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.231,1,0.1756906859657159,-0.7814015991905341,0.4212331421592838,-0.425566638253034
56.231,2,0.3247297145062192,-0.9195329808062809,0.03653737533753071,0.21834543716246924
56.231,3,0.15520234448891032,-0.9406228508235898,-0.016530469488910404,0.30144257886391046
56.232,4,0.0599740233386793,-0.9385611329113206,0.1136709961925704,0.3202889647449295
56.232,5,0.0100374288707328,-0.864108078941767,0.0949430398792669,0.494168288245733
56.255,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.255,1,0.1762412468286894,-0.7809120734838106,0.4211098273900605,-0.4263588508275606
56.255,2,0.3245620007572025,-0.9193955187740476,0.0366440539302973,0.2191542859134526
56.258,3,0.1553172016379413,-0.9403859233620586,-0.0156687641379414,0.3021677875754414
56.259,4,0.0600149364803552,-0.9381540088321448,0.1160104541446445,0.3206350536678554
56.259,5,0.0103648939722575,-0.8640857896214924,0.0946766099339923,0.4942516127222576
56.289,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.289,1,0.17598534812816882,-0.7805576206218313,0.42124365577808104,-0.42698096046558115
56.289,2,0.32441435381441086,-0.919176954779339,0.038073439154338896,0.22004423662691094
56.292,3,0.1550303085558119,-0.940245570350438,-0.0147715194933121,0.3027964218370621
56.293,4,0.059108605498483006,-0.9377175663765169,0.11642850387651682,0.32192598831098307
56.293,5,0.0100228383063381,-0.8640005991936619,0.0944083140374117,0.4944588734625881
56.324,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.324,1,0.17511305315208173,-0.7806364585666684,0.42156663434791813,-0.42687669294166825
56.324,2,0.32413990546705185,-0.9191462273454482,0.03987376640794791,0.22025806952955193
56.328,3,0.15427405833426833,-0.9403304338532317,-0.012611460678018402,0.30301673411551844
56.328,4,0.0588275306506815,-0.9373882896618184,0.1182964927868182,0.3222552650256817
56.328,5,0.009757416894068,-0.8642660206059319,0.0946737354496818,0.4939493114253181
56.354,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.354,1,0.1752728539924786,-0.7802325171012714,0.4206133764762712,-0.4284869116325213
56.354,2,0.3233853197295364,-0.9193514966767136,0.0426425123017133,0.2199917650420366
56.359,3,0.15338237121206041,-0.9404896991004397,-0.010926316524560501,0.30304057433706044
56.359,4,0.059540203983104,-0.937102862423146,0.1223445616418957,0.3214420594518542
56.359,5,0.0097853235908283,-0.8644822545341716,0.0963548131279215,0.4932447962470784
56.39,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.39,1,0.1754193870299094,-0.7800859840638406,0.4200395973450904,-0.4292559059388405
56.391,2,0.32306781566414894,-0.919546930429601,0.04247173511710071,0.21967426097664916
56.391,3,0.1527698896503306,-0.9406749345684194,-0.0103748701190806,0.3027943037128306
56.391,4,0.0598359407318521,-0.9371123014556478,0.1251616178618977,0.3202729524506023
56.391,5,0.0109138697587126,-0.8648185521162873,0.0971183568037872,0.4924812525712127
56.527,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.527,1,0.1766931748238109,-0.7815587783011891,0.4150426650199389,-0.4309118056449391
56.527,2,0.3200230538527036,-0.9216761648972964,0.0451502859910462,0.2146153390089537
56.527,3,0.1490293298535364,-0.9430116857714635,-0.0057187829785366,0.2974668298535366
56.527,4,0.0590326290761547,-0.9377325076425952,0.1349370974863451,0.3145868282949048
56.528,5,0.0102812493817031,-0.8681367193682967,0.1014130865557967,0.4857451165692033
56.566,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.566,1,0.1773388972701702,-0.7826220402298298,0.4131762394485796,-0.4305102238235797
56.566,2,0.3192353905271564,-0.9224027930665936,0.0453886329103434,0.2126069725584065
56.566,3,0.14836624244417682,-0.9436137380245732,-0.0055439768191770005,0.29588821510042695
56.566,4,0.05900058665860211,-0.9379476555288978,0.13551845631014764,0.31370029368985236
56.566,5,0.0130028957427255,-0.8697485691010244,0.1036963230072743,0.4823022121489757
56.59,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.59,1,0.1784890832212957,-0.7833639441224544,0.4120260534974542,-0.4297872839662043
56.59,2,0.3192140969631481,-0.9227902975681018,0.0451657858493517,0.2109987649318982
56.593,3,0.1480697354227743,-0.9441543856709756,-0.0054305752665244,0.2943099697977744
56.594,4,0.06017423970402008,-0.9384829868584798,0.13812898295222967,0.31072355611027014
56.594,5,0.0144581926321323,-0.8710398542428676,0.1043162214303674,0.4797902238821326
56.625,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.625,1,0.1801625871417002,-0.7840708112957998,0.4102304792645496,-0.4295175886395497
56.626,2,0.3186206820428048,-0.9233837124884452,0.045942306238445,0.2091236117303049
56.629,3,0.14717910653512262,-0.9451060497148773,-0.004234770597622701,0.29171035653512273
56.629,4,0.0599665765612603,-0.9389958257824896,0.1394352789074894,0.3086238031237605
56.629,5,0.0145973167382713,-0.8721824684179786,0.1050315895117285,0.4775489768945213
56.655,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.656,1,0.1820635288306357,-0.7846112758568643,0.4089398891381141,-0.4289594203881142
56.656,2,0.31813378746256654,-0.9240537125374335,0.04606298988118321,0.20686669761881663
56.659,3,0.14665044460489232,-0.9456347116451077,-0.0037671438236424005,0.29026616726114246
56.66,4,0.0591761340944433,-0.9394200573118066,0.1404088268430564,0.3070399036256934
56.66,5,0.0150589175967622,-0.8734298519344877,0.1057906917782376,0.4750808902530123
56.691,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.691,1,0.1838825296949507,-0.7849285054612993,0.4084636617112991,-0.4280559468675492
56.691,2,0.31813146209615856,-0.9243001785288415,0.046065315247591304,0.20576573943990864
56.692,3,0.1465588900834341,-0.946031441947816,-0.0039197299271842,0.2890149447709342
56.693,4,0.0610031081220832,-0.9397293137529168,0.1427322434404166,0.3046554518720833
56.693,5,0.017133425249404,-0.8744071020943459,0.1061575903755958,0.4731270775931541
56.727,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.727,1,0.1847951609513695,-0.7851145070173805,0.4086496632673803,-0.4271433156111304
56.727,2,0.3178279611194183,-0.9244205740368318,0.0465519216930815,0.2055843087756684
56.73,3,0.1464079461755052,-0.9463044561682448,-0.0041960321130053,0.2881926141442553
56.73,4,0.0614368129606517,-0.9397228550080984,0.1441295932893481,0.3039294887419018
56.73,5,0.0188857585646897,-0.8749741047165602,0.1069687336228101,0.4718276530959397
56.756,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.756,1,0.18647968955904054,-0.7851389627847095,0.40800273231595935,-0.42698466590970946
56.756,2,0.31760885752348,-0.92463967763277,0.0478696581015198,0.2046327833047301
56.759,3,0.1461944698873349,-0.946517932456415,-0.0031280636373351,0.287612926918585
56.759,4,0.0617404149810175,-0.9397854639252324,0.1460232568939823,0.3027682470122676
56.76,5,0.0207333992894774,-0.8756899405542724,0.1084780264917723,0.4700742196019776
56.79,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.79,1,0.1896892036328364,-0.7848591362109136,0.4074177299609135,-0.4266438041796636
56.791,2,0.3180115898727779,-0.924603156220972,0.0491148749709719,0.203875847685278
56.794,3,0.1463609588657412,-0.9467786895717588,-0.0016466033969913,0.2866807830844913
56.795,4,0.0618379743019658,-0.9398710100730342,0.148367103823034,0.3013399274269659
56.795,5,0.0222048325769421,-0.8762937025793079,0.1098752455480577,0.4685549302331922
56.829,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.829,1,0.193792217117126,-0.784113056320374,0.4078313180391238,-0.4257756539766239
56.829,2,0.31810294095778513,-0.9244507699797149,0.051220789510964704,0.20390616361403524
56.83,3,0.1464579498963436,-0.9468648040099064,0.0006978118224061,0.2863505280213437
56.83,4,0.061091552383902806,-0.9398850101160973,0.14960180699109704,0.30083764613390285
56.83,5,0.024141643967747803,-0.8768593325947521,0.11227193025100192,0.46682963224899804
56.856,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.856,1,0.1993203846951475,-0.7829794199923525,0.4085897715548523,-0.4245809824923524
56.856,2,0.31814580496336115,-0.9241027301928889,0.05520624581788871,0.20437627371336123
56.859,3,0.14640102745207142,-0.9469217264541786,0.0034402811416784007,0.28617153526457145
56.859,4,0.060631792821958,-0.939734418115542,0.1511601993655418,0.3006220271969581
56.86,5,0.0282456646997414,-0.8773329485815085,0.1197035540502583,0.4638535748559915
56.891,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.891,1,0.202524460714841,-0.7823388205351591,0.4094750510039089,-0.423391066628909
56.891,2,0.3183547226279148,-0.9238327773720852,0.0572556289345849,0.204707261690415
56.895,3,0.1459546001374909,-0.946757802206259,0.0088915912687588,0.286823740762491
56.895,4,0.058819565748238205,-0.9394714498767617,0.15321656706426154,0.30076292512323854
56.895,5,0.0290183748444588,-0.8771705899992911,0.125827816561791,0.4624900545319589
56.932,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.932,1,0.20406932750373794,-0.7816484459337621,0.41073780140251187,-0.42270069202751204
56.932,2,0.3181168636118373,-0.9236433902944128,0.0593855777944124,0.2053238948618375
56.936,3,0.1455531400800395,-0.9464878755449604,0.0128941255449603,0.2877650541425396
56.936,4,0.057282647233268605,-0.9389942082354813,0.15493659104798121,0.30166741285826876
56.937,5,0.0289902793014476,-0.8769545449173023,0.1304945839798022,0.4616074668014477
56.957,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.957,1,0.2044895561633742,-0.7809230414928758,0.4120875922741256,-0.4225246039928757
56.957,2,0.31748670785987954,-0.9232969835463705,0.06221299917137021,0.20701307504737973
56.961,3,0.1447076953337438,-0.9461736523225062,0.016180976541256,0.2890558398649939
56.961,4,0.0570490418458249,-0.938251251122925,0.1581609190916749,0.3023493348145751
56.961,5,0.0274140827528401,-0.8762114055284098,0.1350615031846596,0.4618012897840903
56.995,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
56.995,1,0.2041750291063538,-0.7800168654248962,0.413134541206146,-0.4233274122998961
56.996,2,0.3168210475311852,-0.9228029759063148,0.0648928196563145,0.2093991725311854
56.996,3,0.14290300071371634,-0.9453538352237837,0.021708815692533502,0.29225602805746653
56.997,4,0.0553677510822981,-0.9365756082927018,0.1650912332927017,0.3041470479572982
