Sensors: lowerArm (0), thumb (1), index (2), mid (3), ring (4), pinky (5), palm (6)
0.532,39116,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.532,39116,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.532,39116,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.533,39119,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.533,39119,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.534,39119,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.568,39154,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.568,39154,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.568,39154,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.571,39155,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.572,39155,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.572,39155,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.599,39185,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.599,39185,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.6,39185,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.6,39186,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.6,39186,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.601,39186,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.633,39218,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.633,39218,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.634,39218,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.634,39220,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.634,39220,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.634,39220,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.666,39251,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.666,39251,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.666,39251,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.667,39253,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.668,39253,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.668,39253,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.699,39285,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.7,39285,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.7,39285,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.701,39286,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.701,39286,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.701,39286,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.731,39318,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.732,39318,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.732,39318,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.733,39319,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.733,39319,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.733,39319,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.77,39354,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.77,39354,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.77,39354,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.771,39356,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.771,39356,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.771,39356,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.798,39384,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.798,39384,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.798,39384,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.8,39386,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.8,39386,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.8,39386,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.835,39421,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.836,39421,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.836,39421,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.837,39422,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.838,39422,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.838,39422,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.866,39451,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.866,39451,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.866,39451,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.868,39453,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.868,39453,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.868,39453,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.903,39489,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.903,39489,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.904,39489,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.906,39490,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.907,39490,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.907,39490,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.933,39517,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.933,39517,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.933,39517,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.935,39520,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.935,39520,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.935,39520,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.965,39552,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.966,39552,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.966,39552,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.967,39553,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.968,39553,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.968,39553,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.999,39585,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.999,39585,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.999,39585,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.001,39586,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.001,39586,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.001,39586,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.036,39621,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.036,39621,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.036,39621,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.037,39623,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.037,39623,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.038,39623,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.068,39652,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.068,39652,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.068,39652,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.068,39655,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.07,39655,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.07,39655,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.103,39688,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.104,39688,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.104,39688,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.105,39691,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.105,39691,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.105,39691,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.134,39719,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.134,39719,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.134,39719,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.135,39721,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.135,39721,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.135,39721,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.167,39753,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.168,39753,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.168,39753,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.169,39754,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.169,39754,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.17,39754,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.202,39788,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.208,39788,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.21,39788,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.215,39796,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.217,39796,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.218,39796,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.233,39819,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.233,39819,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.233,39819,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.235,39821,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.235,39821,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.236,39821,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.267,39853,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.267,39853,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.267,39853,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.268,39854,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.27,39854,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.27,39854,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.303,39889,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.303,39889,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.304,39889,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.304,39891,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.305,39891,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.307,39891,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.341,39921,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.341,39921,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.342,39921,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.342,39928,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.342,39928,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.343,39928,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.369,39955,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.37,39955,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.37,39955,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.371,39957,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.371,39957,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.371,39957,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.412,39990,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.412,39990,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.412,39990,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.413,39999,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.413,39999,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.413,39999,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.435,40020,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.435,40020,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.435,40020,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.438,40021,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.439,40021,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.439,40021,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.467,40052,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.469,40052,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.47,40052,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.471,40056,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.471,40056,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.473,40056,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.501,40087,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.501,40087,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.501,40087,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.502,40088,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.502,40088,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.503,40088,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.551,40117,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.552,40117,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.552,40117,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.554,40139,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.554,40139,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.555,40139,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.575,40160,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.575,40160,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.575,40160,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.576,40162,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.576,40162,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.577,40162,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.601,40187,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.602,40187,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.602,40187,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.612,40189,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.613,40189,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.613,40189,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.635,40220,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.636,40220,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.636,40220,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.638,40223,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.641,40223,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.641,40223,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.668,40252,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.669,40252,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.669,40252,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.672,40255,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.672,40255,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.674,40255,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.702,40288,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.703,40288,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.703,40288,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.704,40290,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.704,40290,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.704,40290,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.744,40326,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.744,40326,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.747,40326,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.751,40336,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.752,40336,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.752,40336,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.771,40356,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.772,40356,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.772,40356,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.773,40359,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.773,40359,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.773,40359,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.801,40387,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.802,40387,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.802,40387,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.803,40389,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.803,40389,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.803,40389,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.846,40426,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.846,40426,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.847,40426,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.847,40433,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.848,40433,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.848,40433,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.868,40454,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
1.869,40454,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.876,40454,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.876,40462,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.877,40462,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.877,40462,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
1.902,40488,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
