Sensors: lowerArm (0), thumb (1), index (2), mid (3), ring (4), pinky (5), palm (6)
Timestamp, Tick, Sensor, QuatI, QuatJ, QuatK, QuatSum
0.0,24352,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.0,24352,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.001,24352,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.002,24353,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.002,24353,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.002,24353,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.037,24389,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.037,24389,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.037,24389,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.038,24389,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.038,24389,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.038,24389,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.076,24428,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.076,24428,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.076,24428,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.077,24429,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.077,24429,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.077,24429,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.102,24452,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.102,24452,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.102,24452,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.103,24455,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.103,24455,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.103,24455,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.135,24486,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.135,24486,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.136,24486,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.136,24488,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.136,24488,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.136,24488,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.168,24520,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.169,24520,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.169,24520,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.169,24521,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.169,24521,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.169,24521,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.201,24553,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.201,24553,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.201,24553,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.201,24554,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.202,24554,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.202,24554,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.239,24590,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.239,24590,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.239,24590,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.24,24592,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.24,24592,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.24,24592,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.267,24619,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.267,24619,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.268,24619,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.269,24620,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.269,24620,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.271,24620,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.302,24654,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.302,24654,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.302,24654,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.303,24655,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.303,24655,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.303,24655,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.335,24687,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.335,24687,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.335,24687,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.335,24687,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.335,24687,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.336,24687,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.369,24719,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.369,24719,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.369,24719,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.37,24721,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.37,24721,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.37,24721,5,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.401,24753,0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.402,24753,1,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.402,24753,2,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.403,24754,3,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
0.403,24754,4,-0.5,-0.5,0.4999999999999999,-0.5000000000000001
